date,value
20181231,7.63
20190101,0.17
20190102,0.05
20190103,0.32
20190104,0.89
20190105,0.35
20190106,0.21
20190107,0.0
20190108,0.0
20190109,0.0
20190110,0.0
20190111,0.0
20190112,0.0
20190113,0.0
20190114,0.0
20190115,0.01
20190116,0.14
20190117,4.45
20190118,0.9
20190119,0.0
20190120,0.0
20190121,6.05
20190122,0.44
20190123,0.04
20190124,0.0
20190125,0.24
20190126,0.0
20190127,0.0
20190128,0.0
20190129,3.37
20190130,0.74
20190131,1.24
20190201,23.02
20190202,8.66
20190203,0.64
20190204,0.0
20190205,0.0
20190206,0.58
20190207,2.74
20190208,0.92
20190209,0.09
20190210,2.02
20190211,0.09
20190212,0.0
20190213,0.0
20190214,1.83
20190215,0.03
20190216,0.35
20190217,0.02
20190218,0.0
20190219,0.01
20190220,0.76
20190221,0.06
20190222,0.0
20190223,0.03
20190224,0.0
20190225,0.18
20190226,0.08
20190227,0.0
20190228,0.0
20190301,0.0
20190302,0.0
20190303,0.0
20190304,0.0
20190305,2.9
20190306,5.09
20190307,0.56
20190308,0.12
20190309,0.01
20190310,0.0
20190311,0.0
20190312,0.0
20190313,4.66
20190314,7.72
20190315,0.08
20190316,0.98
20190317,0.19
20190318,0.01
20190319,0.31
20190320,0.0
20190321,0.0
20190322,0.0
20190323,0.0
20190324,1.55
20190325,0.42
20190326,0.17
20190327,0.53
20190328,5.22
20190329,1.08
20190330,0.45
20190331,2.94
20190401,7.09
20190402,11.06
20190403,9.28
20190404,0.03
20190405,0.0
20190406,0.0
20190407,0.0
20190408,0.0
20190409,0.0
20190410,0.0
20190411,0.08
20190412,0.71
20190413,2.2
20190414,1.54
20190415,0.0
20190416,0.0
20190417,0.0
20190418,0.0
20190419,1.35
20190420,4.42
20190421,1.0
20190422,0.0
20190423,0.0
20190424,0.0
20190425,0.0
20190426,0.0
20190427,0.0
20190428,0.0
20190429,0.0
20190430,0.0
20190501,0.0
20190502,0.0
20190503,0.0
20190504,0.0
20190505,0.0
20190506,0.0
20190507,3.92
20190508,0.0
20190509,0.0
20190510,0.0
20190511,0.0
20190512,0.0
20190513,0.0
20190514,0.0
20190515,0.0
20190516,0.0
20190517,0.0
20190518,0.0
20190519,0.0
20190520,0.0
20190521,0.0
20190522,0.0
20190523,0.0
20190524,0.0
20190525,0.0
20190526,0.0
20190527,0.0
20190528,0.0
20190529,0.0
20190530,0.0
20190531,0.0
20190601,0.0
20190602,0.0
20190603,0.0
20190604,0.0
20190605,0.0
20190606,0.0
20190607,0.0
20190608,0.0
20190609,0.0
20190610,0.0
20190611,0.0
20190612,0.0
20190613,0.0
20190614,0.0
20190615,0.0
20190616,0.0
20190617,0.0
20190618,0.0
20190619,0.0
20190620,0.0
20190621,0.0
20190622,0.0
20190623,0.0
20190624,0.0
20190625,0.0
20190626,0.0
20190627,0.0
20190628,0.0
20190629,0.0
20190630,0.01
20190701,0.01
20190702,0.0
20190703,0.0
20190704,0.0
20190705,0.0
20190706,0.0
20190707,0.0
20190708,0.0
20190709,0.0
20190710,0.0
20190711,0.0
20190712,0.0
20190713,0.0
20190714,0.0
20190715,0.0
20190716,0.0
20190717,0.0
20190718,0.0
20190719,0.0
20190720,0.0
20190721,0.0
20190722,0.0
20190723,0.0
20190724,0.0
20190725,0.0
20190726,0.0
20190727,0.0
20190728,0.0
20190729,0.0
20190730,0.0
20190731,0.0
20190801,0.0
20190802,0.0
20190803,0.0
20190804,0.0
20190805,0.0
20190806,0.0
20190807,0.0
20190808,0.0
20190809,0.0
20190810,0.0
20190811,0.0
20190812,0.0
20190813,0.0
20190814,0.0
20190815,0.0
20190816,0.0
20190817,0.0
20190818,0.0
20190819,0.0
20190820,0.0
20190821,0.0
20190822,0.0
20190823,0.0
20190824,0.0
20190825,0.0
20190826,0.0
20190827,0.0
20190828,0.0
20190829,0.0
20190830,0.0
20190831,0.0
20190901,0.0
20190902,0.0
20190903,0.0
20190904,0.0
20190905,0.0
20190906,0.0
20190907,0.0
20190908,0.0
20190909,0.0
20190910,0.0
20190911,0.0
20190912,0.0
20190913,0.0
20190914,0.0
20190915,0.0
20190916,0.0
20190917,0.0
20190918,0.0
20190919,0.0
20190920,0.0
20190921,0.0
20190922,0.0
20190923,0.0
20190924,0.0
20190925,0.0
20190926,0.0
20190927,0.0
20190928,0.0
20190929,0.0
20190930,0.0
20191001,0.0
20191002,0.0
20191003,0.0
20191004,0.0
20191005,0.0
20191006,0.0
20191007,0.0
20191008,0.0
20191009,0.0
20191010,0.0
20191011,0.01
20191012,0.27
20191013,0.0
20191014,0.59
20191015,0.02
20191016,0.0
20191017,8.96
20191018,0.01
20191019,0.0
20191020,0.0
20191021,0.0
20191022,0.0
20191023,0.0
20191024,0.0
20191025,0.0
20191026,0.0
20191027,0.0
20191028,0.0
20191029,0.0
20191030,0.0
20191031,0.02
20191101,0.84
20191102,1.56
20191103,0.01
20191104,0.01
20191105,0.08
20191106,0.04
20191107,0.01
20191108,0.0
20191109,0.0
20191110,0.0
20191111,0.0
20191112,0.0
20191113,0.0
20191114,0.0
20191115,0.0
20191116,0.0
20191117,0.0
20191118,0.0
20191119,0.0
20191120,0.0
20191121,0.0
20191122,0.0
20191123,0.0
20191124,0.0
20191125,0.99
20191126,2.59
20191127,0.0
20191128,0.13
20191129,0.02
20191130,0.0
20191201,4.95
20191202,2.48
20191203,19.37
20191204,4.17
20191205,12.41
20191206,11.15
20191207,0.1
20191208,0.01
20191209,0.0
20191210,0.0
20191211,0.0
20191212,0.0
20191213,0.0
20191214,0.0
20191215,0.01
20191216,0.83
20191217,0.87
20191218,0.15
20191219,0.0
20191220,0.11
20191221,3.61
20191222,4.95
20191223,3.62
20191224,10.44
20191225,1.17
20191226,0.24
20191227,0.0
20191228,0.87
20191229,1.26
20191230,3.26
20191231,0.09
20200101,0.45
20200102,1.44
20200103,1.33
20200104,3.03
20200105,5.04
20200106,0.79
20200107,0.63
20200108,0.0
20200109,0.0
20200110,0.0
20200111,0.09
20200112,1.43
20200113,0.68
20200114,0.47
20200115,0.05
20200116,0.01
20200117,0.57
20200118,0.05
20200119,0.0
20200120,0.0
20200121,0.0
20200122,0.0
20200123,0.0
20200124,0.0
20200125,0.0
20200126,0.0
20200127,0.0
20200128,0.0
20200129,0.0
20200130,0.0
20200131,0.04
20200201,0.31
20200202,0.02
20200203,0.79
20200204,11.87
20200205,3.91
20200206,0.7
20200207,0.1
20200208,0.0
20200209,0.0
20200210,0.0
20200211,3.27
20200212,4.78
20200213,3.69
20200214,2.08
20200215,7.17
20200216,1.43
20200217,13.43
20200218,7.01
20200219,2.99
20200220,3.18
20200221,6.89
20200222,6.45
20200223,9.75
20200224,14.46
20200225,12.01
20200226,4.53
20200227,1.41
20200228,24.16
20200229,21.1
20200301,51.76
20200302,0.94
20200303,0.01
20200304,0.08
20200305,0.02
20200306,0.0
20200307,0.0
20200308,0.0
20200309,0.0
20200310,0.0
20200311,0.0
20200312,0.71
20200313,0.11
20200314,0.01
20200315,1.01
20200316,29.58
20200317,27.91
20200318,5.31
20200319,1.07
20200320,2.85
20200321,3.79
20200322,0.04
20200323,0.01
20200324,0.01
20200325,0.0
20200326,0.0
20200327,0.0
20200328,0.4
20200329,1.15
20200330,26.5
20200331,6.68
20200401,0.0
20200402,0.29
20200403,0.1
20200404,0.08
20200405,0.29
20200406,0.0
20200407,0.0
20200408,0.0
20200409,3.23
20200410,11.78
20200411,0.44
20200412,0.05
20200413,0.09
20200414,0.0
20200415,0.0
20200416,0.0
20200417,0.01
20200418,1.36
20200419,32.41
20200420,18.6
20200421,2.88
20200422,0.0
20200423,0.0
20200424,0.1
20200425,0.01
20200426,0.0
20200427,0.04
20200428,0.0
20200429,0.0
20200430,0.0
20200501,0.0
20200502,0.0
20200503,0.0
20200504,0.0
20200505,0.0
20200506,0.0
20200507,0.0
20200508,0.0
20200509,0.0
20200510,0.04
20200511,1.38
20200512,0.0
20200513,0.0
20200514,0.0
20200515,0.0
20200516,0.0
20200517,0.0
20200518,0.0
20200519,0.0
20200520,0.0
20200521,0.0
20200522,0.0
20200523,0.0
20200524,0.0
20200525,0.0
20200526,0.0
20200527,0.0
20200528,0.0
20200529,0.0
20200530,0.0
20200531,0.0
20200601,0.0
20200602,0.0
20200603,0.0
20200604,0.0
20200605,0.0
20200606,0.0
20200607,0.0
20200608,0.0
20200609,0.0
20200610,0.0
20200611,0.15
20200612,0.0
20200613,0.0
20200614,0.0
20200615,0.0
20200616,0.0
20200617,0.0
20200618,0.0
20200619,0.0
20200620,0.0
20200621,0.0
20200622,0.0
20200623,0.0
20200624,0.0
20200625,0.0
20200626,0.0
20200627,0.0
20200628,0.0
20200629,0.0
20200630,0.0
20200701,0.0
20200702,0.0
20200703,0.0
20200704,0.0
20200705,0.0
20200706,0.0
20200707,0.0
20200708,0.0
20200709,0.0
20200710,0.06
20200711,0.06
20200712,0.0
20200713,0.0
20200714,0.0
20200715,0.0
20200716,0.0
20200717,0.0
20200718,0.0
20200719,0.0
20200720,0.0
20200721,0.0
20200722,0.0
20200723,0.0
20200724,0.0
20200725,0.0
20200726,0.0
20200727,0.0
20200728,0.0
20200729,0.0
20200730,0.0
20200731,0.0
20200801,0.0
20200802,0.0
20200803,0.0
20200804,0.0
20200805,0.0
20200806,0.0
20200807,0.0
20200808,0.0
20200809,0.0
20200810,0.0
20200811,0.0
20200812,0.0
20200813,0.0
20200814,0.0
20200815,0.0
20200816,0.0
20200817,0.0
20200818,0.0
20200819,0.0
20200820,0.0
20200821,0.0
20200822,0.0
20200823,0.0
20200824,0.0
20200825,0.0
20200826,0.0
20200827,0.0
20200828,0.0
20200829,0.0
20200830,0.0
20200831,0.0
20200901,0.0
20200902,0.0
20200903,0.01
20200904,6.72
20200905,0.24
20200906,0.0
20200907,0.0
20200908,0.0
20200909,0.0
20200910,0.0
20200911,0.0
20200912,0.0
20200913,0.0
20200914,0.0
20200915,0.0
20200916,0.0
20200917,0.0
20200918,0.0
20200919,0.0
20200920,0.0
20200921,0.0
20200922,0.0
20200923,0.0
20200924,0.0
20200925,0.0
20200926,0.0
20200927,0.0
20200928,0.0
20200929,0.0
20200930,0.0
20201001,0.0
20201002,0.0
20201003,0.0
20201004,0.0
20201005,0.0
20201006,0.0
20201007,0.0
20201008,0.0
20201009,0.0
20201010,0.0
20201011,0.0
20201012,0.0
20201013,0.0
20201014,0.0
20201015,0.0
20201016,0.0
20201017,0.0
20201018,0.0
20201019,0.0
20201020,0.0
20201021,0.0
20201022,0.0
20201023,0.0
20201024,0.0
20201025,0.1
20201026,2.51
20201027,0.2
20201028,1.71
20201029,1.78
20201030,0.29
20201031,0.16
20201101,0.01
20201102,0.0
20201103,0.0
20201104,0.0
20201105,0.0
20201106,0.0
20201107,0.0
20201108,0.0
20201109,0.0
20201110,0.0
20201111,0.02
20201112,0.37
20201113,1.1
20201114,2.87
20201115,1.97
20201116,0.22
20201117,0.0
20201118,0.0
20201119,0.0
20201120,0.01
20201121,0.5
20201122,0.0
20201123,0.0
20201124,0.0
20201125,0.0
20201126,0.0
20201127,0.0
20201128,0.43
20201129,0.0
20201130,0.0
20201201,0.0
20201202,0.0
20201203,0.0
20201204,0.0
20201205,0.0
20201206,0.01
20201207,0.0
20201208,0.0
20201209,0.0
20201210,0.0
20201211,0.0
20201212,0.0
20201213,0.06
20201214,0.52
20201215,0.02
20201216,0.33
20201217,0.08
20201218,0.01
20201219,0.0
20201220,15.33
20201221,16.16
20201222,0.36
20201223,0.0
20201224,0.0
20201225,0.0
20201226,0.16
20201227,0.56
20201228,1.2
20201229,2.51
20201230,8.82
20201231,0.86
20210101,9.63
20210102,21.27
20210103,6.56
20210104,12.97
20210105,21.76
20210106,10.16
20210107,4.19
20210108,8.29
20210109,7.66
20210110,18.25
20210111,15.24
20210112,18.21
20210113,16.38
20210114,27.7
20210115,34.75
20210116,1.96
20210117,0.56
20210118,0.0
20210119,0.66
20210120,1.07
20210121,0.95
20210122,8.15
20210123,25.14
20210124,1.42
20210125,2.21
20210126,2.58
20210127,0.86
20210128,0.0
20210129,5.77
20210130,0.06
20210131,1.37
20210201,0.0
20210202,0.0
20210203,0.25
20210204,0.09
20210205,2.61
20210206,0.15
20210207,0.22
20210208,1.51
20210209,4.03
20210210,2.81
20210211,31.41
20210212,9.21
20210213,14.05
20210214,1.46
20210215,0.02
20210216,0.0
20210217,0.0
20210218,0.0
20210219,0.0
20210220,2.02
20210221,5.48
20210222,7.36
20210223,2.03
20210224,1.26
20210225,3.27
20210226,1.03
20210227,0.66
20210228,0.81
20210301,0.1
20210302,0.0
20210303,0.0
20210304,0.0
20210305,0.0
20210306,0.0
20210307,2.81
20210308,0.09
20210309,0.0
20210310,0.0
20210311,0.0
20210312,0.21
20210313,0.71
20210314,4.03
20210315,5.43
20210316,2.8
20210317,0.73
20210318,1.49
20210319,1.42
20210320,0.5
20210321,6.32
20210322,6.25
20210323,5.28
20210324,11.96
20210325,0.34
20210326,0.22
20210327,0.0
20210328,0.7
20210329,6.22
20210330,5.73
20210331,1.21
20210401,0.76
20210402,0.07
20210403,0.0
20210404,0.1
20210405,0.26
20210406,0.02
20210407,0.02
20210408,0.01
20210409,0.0
20210410,0.0
20210411,0.0
20210412,0.0
20210413,0.0
20210414,0.0
20210415,0.0
20210416,0.0
20210417,1.95
20210418,1.19
20210419,0.11
20210420,0.0
20210421,0.0
20210422,0.0
20210423,0.0
20210424,0.0
20210425,0.0
20210426,0.0
20210427,0.0
20210428,0.06
20210429,0.19
20210430,0.0
20210501,0.21
20210502,0.01
20210503,0.14
20210504,0.01
20210505,0.16
20210506,12.01
20210507,0.31
20210508,0.08
20210509,0.0
20210510,0.0
20210511,0.0
20210512,0.0
20210513,0.0
20210514,0.0
20210515,0.0
20210516,0.0
20210517,0.0
20210518,0.0
20210519,0.0
20210520,0.0
20210521,0.0
20210522,0.0
20210523,0.0
20210524,0.0
20210525,0.0
20210526,0.0
20210527,0.0
20210528,0.0
20210529,0.0
20210530,0.0
20210531,0.0
20210601,0.0
20210602,0.0
20210603,0.0
20210604,0.0
20210605,0.0
20210606,0.0
20210607,0.0
20210608,0.0
20210609,0.0
20210610,0.0
20210611,0.0
20210612,0.0
20210613,0.0
20210614,0.0
20210615,0.0
20210616,0.0
20210617,0.0
20210618,0.0
20210619,0.0
20210620,0.0
20210621,0.0
20210622,0.0
20210623,0.0
20210624,0.0
20210625,0.0
20210626,0.0
20210627,0.0
20210628,0.0
20210629,0.0
20210630,0.0
20210701,0.0
20210702,0.0
20210703,0.0
20210704,0.0
20210705,0.0
20210706,0.0
20210707,0.0
20210708,0.0
20210709,0.0
20210710,0.0
20210711,0.0
20210712,0.0
20210713,0.0
20210714,0.0
20210715,0.0
20210716,0.0
20210717,0.0
20210718,0.0
20210719,0.0
20210720,0.0
20210721,0.0
20210722,0.0
20210723,0.0
20210724,0.0
20210725,0.0
20210726,0.0
20210727,0.0
20210728,0.0
20210729,0.0
20210730,0.0
20210731,0.0
20210801,0.0
20210802,0.0
20210803,0.0
20210804,0.0
20210805,0.0
20210806,0.0
20210807,0.0
20210808,0.0
20210809,0.0
20210810,0.0
20210811,0.0
20210812,0.0
20210813,0.0
20210814,0.0
20210815,0.0
20210816,0.0
20210817,0.0
20210818,0.0
20210819,0.0
20210820,0.0
20210821,0.0
20210822,0.0
20210823,0.0
20210824,0.0
20210825,0.0
20210826,0.0
20210827,0.0
20210828,0.0
20210829,0.0
20210830,0.0
20210831,0.0
20210901,0.0
20210902,0.0
20210903,0.0
20210904,0.0
20210905,0.0
20210906,0.0
20210907,0.0
20210908,0.0
20210909,0.0
20210910,0.0
20210911,0.0
20210912,0.0
20210913,0.0
20210914,0.0
20210915,0.0
20210916,0.0
20210917,0.0
20210918,0.0
20210919,0.0
20210920,0.0
20210921,0.0
20210922,0.0
20210923,0.0
20210924,0.0
20210925,0.0
20210926,0.0
20210927,0.0
20210928,0.0
20210929,0.0
20210930,0.0
20211001,0.0
20211002,0.0
20211003,0.0
20211004,0.0
20211005,0.0
20211006,0.0
20211007,0.0
20211008,0.0
20211009,0.0
20211010,0.0
20211011,0.0
20211012,0.0
20211013,0.0
20211014,0.0
20211015,0.0
20211016,0.0
20211017,0.0
20211018,0.0
20211019,0.0
20211020,2.05
20211021,7.15
20211022,0.0
20211023,0.0
20211024,0.0
20211025,0.0
20211026,0.0
20211027,34.72
20211028,4.43
20211029,0.01
20211030,0.0
20211031,0.0
20211101,0.0
20211102,0.0
20211103,0.0
20211104,0.0
20211105,0.0
20211106,0.0
20211107,1.36
20211108,0.0
20211109,0.0
20211110,0.07
20211111,0.01
20211112,0.27
20211113,0.0
20211114,0.0
20211115,1.27
20211116,1.71
20211117,2.42
20211118,0.0
20211119,0.0
20211120,0.0
20211121,0.0
20211122,0.0
20211123,0.0
20211124,0.0
20211125,0.0
20211126,0.0
20211127,0.0
20211128,0.0
20211129,0.0
20211130,0.0
20211201,0.03
20211202,0.22
20211203,2.17
20211204,0.0
20211205,0.0
20211206,0.0
20211207,0.0
20211208,0.0
20211209,2.26
20211210,1.41
20211211,0.09
20211212,0.16
20211213,0.01
20211214,0.0
20211215,0.0
20211216,0.0
20211217,0.01
20211218,0.37
20211219,3.58
20211220,12.23
20211221,6.75
20211222,0.0
20211223,0.0
20211224,0.0
20211225,0.0
20211226,0.0
20211227,0.0
20211228,0.0
20211229,0.0
20211230,0.0
20211231,0.0
20220101,0.0
20220102,0.0
20220103,0.01
20220104,0.0
20220105,0.0
20220106,0.0
20220107,0.05
20220108,4.49
20220109,3.4
20220110,0.07
20220111,0.01
20220112,5.38
20220113,21.05
20220114,24.47
20220115,12.09
20220116,11.47
20220117,5.84
20220118,22.26
20220119,25.9
20220120,37.87
20220121,2.48
20220122,0.01
20220123,0.01
20220124,0.0
20220125,0.0
20220126,1.87
20220127,0.24
20220128,0.06
20220129,1.89
20220130,8.75
20220131,2.16
20220201,4.96
20220202,7.81
20220203,0.08
20220204,0.2
20220205,16.98
20220206,9.07
20220207,4.26
20220208,3.39
20220209,3.85
20220210,2.3
20220211,5.45
20220212,12.56
20220213,53.39
20220214,24.33
20220215,15.47
20220216,5.89
20220217,0.03
20220218,0.01
20220219,2.39
20220220,6.65
20220221,1.23
20220222,0.02
20220223,0.0
20220224,0.0
20220225,0.02
20220226,0.0
20220227,0.03
20220228,0.96
20220301,1.62
20220302,1.62
20220303,12.16
20220304,0.0
20220305,0.0
20220306,4.88
20220307,0.39
20220308,0.01
20220309,0.01
20220310,0.4
20220311,0.04
20220312,0.08
20220313,9.23
20220314,14.52
20220315,0.07
20220316,0.0
20220317,0.38
20220318,18.72
20220319,3.21
20220320,24.2
20220321,4.02
20220322,0.02
20220323,2.83
20220324,7.26
20220325,2.1
20220326,0.03
20220327,0.0
20220328,0.65
20220329,0.74
20220330,5.78
20220331,2.22
20220401,0.2
20220402,0.26
20220403,2.22
20220404,0.0
20220405,0.0
20220406,0.0
20220407,0.0
20220408,0.0
20220409,0.0
20220410,0.0
20220411,0.0
20220412,0.0
20220413,0.0
20220414,0.0
20220415,0.05
20220416,0.04
20220417,0.0
20220418,0.0
20220419,0.0
20220420,0.0
20220421,0.0
20220422,0.0
20220423,0.01
20220424,0.01
20220425,0.03
20220426,0.0
20220427,0.02
20220428,0.17
20220429,1.38
20220430,0.08
20220501,0.0
20220502,0.0
20220503,0.0
20220504,0.0
20220505,0.0
20220506,0.0
20220507,0.0
20220508,0.0
20220509,0.0
20220510,0.0
20220511,0.0
20220512,0.0
20220513,0.0
20220514,0.0
20220515,0.0
20220516,0.0
20220517,0.0
20220518,0.0
20220519,0.0
20220520,0.01
20220521,0.0
20220522,0.0
20220523,0.0
20220524,0.0
20220525,0.0
20220526,0.0
20220527,0.0
20220528,0.0
20220529,0.0
20220530,0.0
20220531,0.0
20220601,0.0
20220602,0.0
20220603,0.0
20220604,0.0
20220605,0.0
20220606,0.0
20220607,0.0
20220608,0.0
20220609,0.0
20220610,0.0
20220611,0.0
20220612,0.0
20220613,0.0
20220614,0.0
20220615,0.0
20220616,0.0
20220617,0.0
20220618,0.0
20220619,0.0
20220620,0.0
20220621,0.0
20220622,0.0
20220623,0.0
20220624,0.0
20220625,0.0
20220626,0.0
20220627,0.0
20220628,0.0
20220629,0.0
20220630,0.0
20220701,0.0
20220702,0.0
20220703,0.0
20220704,0.0
20220705,0.0
20220706,0.0
20220707,0.0
20220708,0.0
20220709,0.0
20220710,0.0
20220711,0.0
20220712,0.0
20220713,0.0
20220714,0.0
20220715,0.0
20220716,0.0
20220717,0.0
20220718,0.0
20220719,0.0
20220720,0.0
20220721,0.0
20220722,0.0
20220723,0.0
20220724,0.0
20220725,0.0
20220726,0.0
20220727,0.0
20220728,0.0
20220729,0.0
20220730,0.0
20220731,0.0
20220801,0.01
20220802,0.0
20220803,0.0
20220804,0.0
20220805,0.0
20220806,0.0
20220807,0.0
20220808,0.0
20220809,0.0
20220810,0.0
20220811,0.0
20220812,0.0
20220813,0.0
20220814,0.0
20220815,0.0
20220816,0.0
20220817,0.0
20220818,0.0
20220819,0.0
20220820,0.0
20220821,0.0
20220822,0.0
20220823,0.0
20220824,0.0
20220825,0.0
20220826,0.0
20220827,0.0
20220828,0.0
20220829,0.0
20220830,0.0
20220831,0.0
20220901,0.0
20220902,0.0
20220903,0.0
20220904,0.0
20220905,0.0
20220906,0.0
20220907,0.0
20220908,0.0
20220909,0.0
20220910,0.0
20220911,0.0
20220912,0.0
20220913,0.0
20220914,0.0
20220915,0.0
20220916,0.0
20220917,0.0
20220918,0.0
20220919,0.0
20220920,0.0
20220921,0.0
20220922,0.0
20220923,0.0
20220924,0.0
20220925,0.0
20220926,0.0
20220927,0.0
20220928,0.0
20220929,0.0
20220930,0.0
20221001,0.0
20221002,0.0
20221003,0.0
20221004,0.0
20221005,0.0
20221006,0.0
20221007,0.0
20221008,0.0
20221009,0.0
20221010,0.0
20221011,0.0
20221012,0.0
20221013,0.0
20221014,0.03
20221015,9.13
20221016,39.4
20221017,6.34
20221018,0.19
20221019,0.02
20221020,1.48
20221021,1.32
20221022,0.78
20221023,0.13
20221024,0.01
20221025,0.0
20221026,0.0
20221027,0.0
20221028,0.0
20221029,0.0
20221030,0.14
20221031,0.04
20221101,0.01
20221102,0.0
20221103,0.0
20221104,0.0
20221105,0.0
20221106,1.2
20221107,2.83
20221108,0.0
20221109,0.0
20221110,0.0
20221111,0.01
20221112,0.0
20221113,0.0
20221114,0.0
20221115,0.0
20221116,0.0
20221117,0.12
20221118,1.57
20221119,0.76
20221120,4.61
20221121,10.66
20221122,0.0
20221123,0.0
20221124,0.08
20221125,0.0
20221126,0.0
20221127,0.0
20221128,0.01
20221129,0.21
20221130,0.15
20221201,14.49
20221202,9.84
20221203,0.0
20221204,0.0
20221205,0.0
20221206,0.0
20221207,0.0
20221208,0.0
20221209,0.28
20221210,0.19
20221211,0.0
20221212,0.0
20221213,2.18
20221214,47.12
20221215,31.8
20221216,0.28
20221217,0.0
20221218,0.0
20221219,0.0
20221220,0.0
20221221,12.18
20221222,11.48
20221223,57.56
20221224,1.22
20221225,0.0
20221226,0.0
20221227,6.54
20221228,4.95
20221229,5.28
20221230,5.99
20221231,1.58
20230101,0.1
20230102,0.6
20230103,2.24
20230104,6.27
20230105,0.0
20230106,0.0
20230107,0.0
20230108,0.0
20230109,0.0
20230110,0.0
20230111,0.0
20230112,0.0
20230113,0.0
20230114,0.0
20230115,0.45
20230116,40.17
20230117,54.28
20230118,9.68
20230119,13.52
20230120,2.88
20230121,2.86
20230122,2.69
20230123,4.69
20230124,23.33
20230125,2.55
20230126,2.58
20230127,0.93
20230128,2.99
20230129,4.6
20230130,3.09
20230131,2.64
20230201,3.94
20230202,2.65
20230203,7.97
20230204,3.0
20230205,4.63
20230206,5.36
20230207,17.56
20230208,4.94
20230209,1.14
20230210,0.0
20230211,0.0
20230212,0.0
20230213,0.0
20230214,0.0
20230215,0.0
20230216,0.0
20230217,0.0
20230218,0.0
20230219,0.0
20230220,0.0
20230221,0.0
20230222,0.0
20230223,1.03
20230224,0.12
20230225,0.0
20230226,0.0
20230227,12.24
20230228,6.76
20230301,0.22
20230302,0.0
20230303,0.0
20230304,0.0
20230305,0.0
20230306,0.0
20230307,0.0
20230308,0.0
20230309,0.0
20230310,0.0
20230311,0.0
20230312,2.4
20230313,2.37
20230314,0.07
20230315,0.2
20230316,0.1
20230317,0.01
20230318,0.19
20230319,0.33
20230320,1.03
20230321,0.9
20230322,1.05
20230323,13.37
20230324,0.0
20230325,0.0
20230326,0.03
20230327,1.31
20230328,1.81
20230329,0.01
20230330,0.0
20230331,0.0
20230401,0.0
20230402,0.74
20230403,0.01
20230404,0.03
20230405,0.04
20230406,0.02
20230407,0.01
20230408,0.09
20230409,0.1
20230410,0.01
20230411,0.0
20230412,0.0
20230413,0.0
20230414,0.0
20230415,0.02
20230416,1.61
20230417,16.09
20230418,2.17
20230419,3.67
20230420,0.55
20230421,0.02
20230422,0.03
20230423,0.0
20230424,5.73
20230425,0.49
20230426,0.87
20230427,0.3
20230428,0.19
20230429,0.14
20230430,3.22
20230501,1.44
20230502,8.8
20230503,0.04
20230504,0.01
20230505,0.0
20230506,0.0
20230507,0.01
20230508,0.0
20230509,0.0
20230510,0.0
20230511,0.0
20230512,0.0
20230513,0.01
20230514,0.33
20230515,2.71
20230516,0.45
20230517,0.01
20230518,0.0
20230519,0.0
20230520,0.0
20230521,0.0
20230522,0.0
20230523,0.0
20230524,0.0
20230525,0.0
20230526,0.0
20230527,0.0
20230528,0.28
20230529,0.01
20230530,0.0
20230531,0.0
20230601,0.0
20230602,0.0
20230603,0.0
20230604,0.0
20230605,0.0
20230606,0.0
20230607,0.0
20230608,0.0
20230609,0.0
20230610,0.0
20230611,0.0
20230612,0.0
20230613,0.0
20230614,0.0
20230615,0.0
20230616,0.0
20230617,0.0
20230618,0.0
20230619,0.0
20230620,0.0
20230621,0.0
20230622,0.0
20230623,0.0
20230624,0.0
20230625,0.0
20230626,0.0
20230627,0.0
20230628,0.0
20230629,0.0
20230630,0.0
20230701,0.0
20230702,0.0
20230703,0.0
20230704,0.0
20230705,0.0
20230706,0.0
20230707,0.0
20230708,0.0
20230709,0.0
20230710,0.0
20230711,0.0
20230712,0.0
20230713,0.0
20230714,0.0
20230715,0.0
20230716,0.0
20230717,0.0
20230718,0.0
20230719,0.0
20230720,0.0
20230721,0.0
20230722,0.0
20230723,0.0
20230724,0.0
20230725,0.0
20230726,0.0
20230727,0.0
20230728,0.0
20230729,0.0
20230730,0.54
20230731,0.0
20230801,0.0
20230802,0.0
20230803,0.0
20230804,0.0
20230805,0.0
20230806,0.0
20230807,0.0
20230808,0.0
20230809,0.0
20230810,0.0
20230811,0.0
20230812,0.0
20230813,0.0
20230814,0.0
20230815,0.0
20230816,0.0
20230817,0.0
20230818,0.0
20230819,0.0
20230820,0.0
20230821,0.0
20230822,0.0
20230823,0.0
20230824,0.0
20230825,0.0
20230826,0.0
20230827,0.0
20230828,0.01
20230829,0.02
20230830,0.0
20230831,0.0
20230901,0.0
20230902,0.0
20230903,0.0
20230904,0.0
20230905,0.0
20230906,0.0
20230907,0.0
20230908,0.0
20230909,0.0
20230910,0.0
20230911,0.0
20230912,0.0
20230913,0.0
20230914,0.0
20230915,0.0
20230916,0.0
20230917,0.0
20230918,0.0
20230919,0.0
20230920,0.0
20230921,0.0
20230922,0.0
20230923,0.1
20230924,0.0
20230925,0.0
20230926,0.0
20230927,0.0
20230928,0.0
20230929,0.0
20230930,0.0
20231001,0.0
20231002,0.0
20231003,0.05
20231004,0.0
20231005,0.0
20231006,0.0
20231007,0.0
20231008,0.0
20231009,0.0
20231010,0.0
20231011,0.02
20231012,0.0
20231013,0.0
20231014,0.0
