date,value,drought_score
20130324,5.13,0.8952782224473398
20130325,0.97,-0.07661487929559199
20130326,3.35,0.47942011641310456
20130327,0.44,-0.2004377985080328
20130328,1.74,0.10327879578663336
20130329,6.12,1.126570090410201
20130330,22.35,4.9183549561043804
20130331,32.34,7.252300169184162
20130401,0.0,-0.30323418426930443
20130402,0.0,-0.30323418426930443
20130403,0.0,-0.30323418426930443
20130404,0.0,-0.30323418426930443
20130405,0.0,-0.30323418426930443
20130406,0.0,-0.30323418426930443
20130407,0.0,-0.30323418426930443
20130408,0.0,-0.30323418426930443
20130409,0.0,-0.30323418426930443
20130410,0.0,-0.30323418426930443
20130411,0.0,-0.30323418426930443
20130412,0.0,-0.30323418426930443
20130413,0.11,-0.2775350878289865
20130414,0.05,-0.29155277679643266
20130415,0.02,-0.29856162128015573
20130416,0.16,-0.2658536803561148
20130417,0.55,-0.17473870206771489
20130418,0.01,-0.3008979027747301
20130419,0.0,-0.30323418426930443
20130420,0.0,-0.30323418426930443
20130421,0.0,-0.30323418426930443
20130422,0.0,-0.30323418426930443
20130423,0.0,-0.30323418426930443
20130424,0.0,-0.30323418426930443
20130425,0.0,-0.30323418426930443
20130426,0.0,-0.30323418426930443
20130427,0.0,-0.30323418426930443
20130428,0.0,-0.30323418426930443
20130429,0.0,-0.30323418426930443
20130430,0.0,-0.30323418426930443
20130501,0.0,-0.30323418426930443
20130502,0.0,-0.30323418426930443
20130503,0.0,-0.30323418426930443
20130504,0.0,-0.30323418426930443
20130505,0.0,-0.30323418426930443
20130506,0.0,-0.30323418426930443
20130507,0.0,-0.30323418426930443
20130508,0.0,-0.30323418426930443
20130509,0.0,-0.30323418426930443
20130510,0.0,-0.30323418426930443
20130511,0.0,-0.30323418426930443
20130512,0.0,-0.30323418426930443
20130513,0.0,-0.30323418426930443
20130514,0.0,-0.30323418426930443
20130515,0.0,-0.30323418426930443
20130516,0.0,-0.30323418426930443
20130517,0.06,-0.2892164953018583
20130518,0.07,-0.28688021380728396
20130519,3.3,0.46773870894023273
20130520,2.03,0.17103095912928962
20130521,0.0,-0.30323418426930443
20130522,0.0,-0.30323418426930443
20130523,0.0,-0.30323418426930443
20130524,0.0,-0.30323418426930443
20130525,0.0,-0.30323418426930443
20130526,0.0,-0.30323418426930443
20130527,0.0,-0.30323418426930443
20130528,0.0,-0.30323418426930443
20130529,0.0,-0.30323418426930443
20130530,0.0,-0.30323418426930443
20130531,0.0,-0.30323418426930443
20130601,0.0,-0.30323418426930443
20130602,0.0,-0.30323418426930443
20130603,0.0,-0.30323418426930443
20130604,0.0,-0.30323418426930443
20130605,0.0,-0.30323418426930443
20130606,0.0,-0.30323418426930443
20130607,0.0,-0.30323418426930443
20130608,0.0,-0.30323418426930443
20130609,0.0,-0.30323418426930443
20130610,0.0,-0.30323418426930443
20130611,0.0,-0.30323418426930443
20130612,0.0,-0.30323418426930443
20130613,0.0,-0.30323418426930443
20130614,0.0,-0.30323418426930443
20130615,0.0,-0.30323418426930443
20130616,0.0,-0.30323418426930443
20130617,0.0,-0.30323418426930443
20130618,0.0,-0.30323418426930443
20130619,0.0,-0.30323418426930443
20130620,0.0,-0.30323418426930443
20130621,0.0,-0.30323418426930443
20130622,0.0,-0.30323418426930443
20130623,0.0,-0.30323418426930443
20130624,0.0,-0.30323418426930443
20130625,0.0,-0.30323418426930443
20130626,0.0,-0.30323418426930443
20130627,0.0,-0.30323418426930443
20130628,0.0,-0.30323418426930443
20130629,0.0,-0.30323418426930443
20130630,0.0,-0.30323418426930443
20130701,0.0,-0.30323418426930443
20130702,0.0,-0.30323418426930443
20130703,0.0,-0.30323418426930443
20130704,0.0,-0.30323418426930443
20130705,0.0,-0.30323418426930443
20130706,0.0,-0.30323418426930443
20130707,0.0,-0.30323418426930443
20130708,0.0,-0.30323418426930443
20130709,0.0,-0.30323418426930443
20130710,0.0,-0.30323418426930443
20130711,0.0,-0.30323418426930443
20130712,0.0,-0.30323418426930443
20130713,0.0,-0.30323418426930443
20130714,0.0,-0.30323418426930443
20130715,0.0,-0.30323418426930443
20130716,0.0,-0.30323418426930443
20130717,0.0,-0.30323418426930443
20130718,0.0,-0.30323418426930443
20130719,0.0,-0.30323418426930443
20130720,0.0,-0.30323418426930443
20130721,0.0,-0.30323418426930443
20130722,0.0,-0.30323418426930443
20130723,0.0,-0.30323418426930443
20130724,0.0,-0.30323418426930443
20130725,0.0,-0.30323418426930443
20130726,0.0,-0.30323418426930443
20130727,0.0,-0.30323418426930443
20130728,0.0,-0.30323418426930443
20130729,0.0,-0.30323418426930443
20130730,0.0,-0.30323418426930443
20130731,0.0,-0.30323418426930443
20130801,0.0,-0.30323418426930443
20130802,0.0,-0.30323418426930443
20130803,0.0,-0.30323418426930443
20130804,0.0,-0.30323418426930443
20130805,0.0,-0.30323418426930443
20130806,0.0,-0.30323418426930443
20130807,0.0,-0.30323418426930443
20130808,0.0,-0.30323418426930443
20130809,0.0,-0.30323418426930443
20130810,0.0,-0.30323418426930443
20130811,0.0,-0.30323418426930443
20130812,0.0,-0.30323418426930443
20130813,0.0,-0.30323418426930443
20130814,0.0,-0.30323418426930443
20130815,0.0,-0.30323418426930443
20130816,0.0,-0.30323418426930443
20130817,0.0,-0.30323418426930443
20130818,0.0,-0.30323418426930443
20130819,0.0,-0.30323418426930443
20130820,0.0,-0.30323418426930443
20130821,0.0,-0.30323418426930443
20130822,0.0,-0.30323418426930443
20130823,0.0,-0.30323418426930443
20130824,0.0,-0.30323418426930443
20130825,0.0,-0.30323418426930443
20130826,0.0,-0.30323418426930443
20130827,0.0,-0.30323418426930443
20130828,0.0,-0.30323418426930443
20130829,0.0,-0.30323418426930443
20130830,0.0,-0.30323418426930443
20130831,0.0,-0.30323418426930443
20130901,0.0,-0.30323418426930443
20130902,0.0,-0.30323418426930443
20130903,0.0,-0.30323418426930443
20130904,0.0,-0.30323418426930443
20130905,0.0,-0.30323418426930443
20130906,0.0,-0.30323418426930443
20130907,0.0,-0.30323418426930443
20130908,0.0,-0.30323418426930443
20130909,0.0,-0.30323418426930443
20130910,0.0,-0.30323418426930443
20130911,0.0,-0.30323418426930443
20130912,0.0,-0.30323418426930443
20130913,0.0,-0.30323418426930443
20130914,0.0,-0.30323418426930443
20130915,0.0,-0.30323418426930443
20130916,0.0,-0.30323418426930443
20130917,0.0,-0.30323418426930443
20130918,0.0,-0.30323418426930443
20130919,0.01,-0.3008979027747301
20130920,0.0,-0.30323418426930443
20130921,0.0,-0.30323418426930443
20130922,0.0,-0.30323418426930443
20130923,0.0,-0.30323418426930443
20130924,4.1,0.6546412285061811
20130925,10.03,2.0400561547887737
20130926,4.57,0.764446458751176
20130927,0.02,-0.29856162128015573
20130928,0.0,-0.30323418426930443
20130929,0.0,-0.30323418426930443
20130930,0.0,-0.30323418426930443
20131001,0.0,-0.30323418426930443
20131002,0.0,-0.30323418426930443
20131003,0.0,-0.30323418426930443
20131004,0.0,-0.30323418426930443
20131005,0.0,-0.30323418426930443
20131006,0.0,-0.30323418426930443
20131007,0.0,-0.30323418426930443
20131008,0.02,-0.29856162128015573
20131009,0.05,-0.29155277679643266
20131010,0.01,-0.3008979027747301
20131011,0.02,-0.29856162128015573
20131012,0.0,-0.30323418426930443
20131013,0.0,-0.30323418426930443
20131014,0.0,-0.30323418426930443
20131015,0.0,-0.30323418426930443
20131016,0.01,-0.3008979027747301
20131017,0.0,-0.30323418426930443
20131018,0.0,-0.30323418426930443
20131019,0.0,-0.30323418426930443
20131020,0.01,-0.3008979027747301
20131021,0.0,-0.30323418426930443
20131022,0.0,-0.30323418426930443
20131023,0.0,-0.30323418426930443
20131024,0.0,-0.30323418426930443
20131025,0.07,-0.28688021380728396
20131026,0.0,-0.30323418426930443
20131027,0.0,-0.30323418426930443
20131028,0.0,-0.30323418426930443
20131029,0.0,-0.30323418426930443
20131030,0.0,-0.30323418426930443
20131031,0.0,-0.30323418426930443
20131101,0.0,-0.30323418426930443
20131102,0.0,-0.30323418426930443
20131103,0.0,-0.30323418426930443
20131104,0.0,-0.30323418426930443
20131105,0.12,-0.2751988063344121
20131106,0.0,-0.30323418426930443
20131107,0.0,-0.30323418426930443
20131108,0.0,-0.30323418426930443
20131109,0.0,-0.30323418426930443
20131110,0.0,-0.30323418426930443
20131111,0.07,-0.28688021380728396
20131112,0.37,-0.2167917689700533
20131113,0.07,-0.28688021380728396
20131114,0.43,-0.2027740800026072
20131115,0.05,-0.29155277679643266
20131116,0.0,-0.30323418426930443
20131117,0.0,-0.30323418426930443
20131118,0.0,-0.30323418426930443
20131119,0.0,-0.30323418426930443
20131120,0.0,-0.30323418426930443
20131121,0.0,-0.30323418426930443
20131122,0.93,-0.08596000527388939
20131123,0.04,-0.29388905829100703
20131124,1.34,0.009827536003659177
20131125,1.03,-0.06259719032814584
20131126,0.05,-0.29155277679643266
20131127,0.03,-0.29622533978558135
20131128,0.52,-0.18174754655143796
20131129,0.07,-0.28688021380728396
20131130,1.06,-0.05558834584442277
20131201,3.13,0.4280219235324687
20131202,1.34,0.009827536003659177
20131203,0.01,-0.3008979027747301
20131204,0.03,-0.29622533978558135
20131205,0.4,-0.20978292448633024
20131206,3.71,0.5635262502177814
20131207,11.75,2.4418965718555627
20131208,3.56,0.528482027799166
20131209,5.86,1.0658267715512677
20131210,1.35,0.012163817498233533
20131211,0.01,-0.3008979027747301
20131212,0.12,-0.2751988063344121
20131213,0.07,-0.28688021380728396
20131214,1.9,0.14065929969982302
20131215,15.29,3.2689402209348843
20131216,1.1,-0.04624321986612535
20131217,0.0,-0.30323418426930443
20131218,0.81,-0.11399538320878165
20131219,6.63,1.245720446633493
20131220,0.26,-0.2424908654103712
20131221,16.39,3.525931185338064
20131222,12.42,2.598427431992045
20131223,16.92,3.649754104550505
20131224,14.51,3.086710264358085
20131225,0.13,-0.27286252483983786
20131226,1.43,0.03085406945482834
20131227,0.0,-0.30323418426930443
20131228,0.0,-0.30323418426930443
20131229,1.88,0.13598673671067432
20131230,0.05,-0.29155277679643266
20131231,0.02,-0.29856162128015573
20140101,0.62,-0.1583847316056944
20140102,2.2,0.21074774453705375
20140103,1.67,0.08692482532461286
20140104,0.06,-0.2892164953018583
20140105,0.0,-0.30323418426930443
20140106,0.0,-0.30323418426930443
20140107,0.0,-0.30323418426930443
20140108,0.0,-0.30323418426930443
20140109,0.0,-0.30323418426930443
20140110,0.0,-0.30323418426930443
20140111,0.19,-0.2588448358723917
20140112,2.73,0.3345706637494945
20140113,7.11,1.3578619583730622
20140114,2.56,0.2948538783417305
20140115,1.13,-0.03923437538240233
20140116,1.07,-0.053252064349848416
20140117,2.31,0.23644684097737162
20140118,10.91,2.245648926311317
20140119,0.96,-0.07895116079016634
20140120,1.33,0.007491254509084819
20140121,3.42,0.49577408687512503
20140122,3.13,0.4280219235324687
20140123,3.6,0.5378271537774635
20140124,2.08,0.18271236660216145
20140125,1.5,0.04720803991684884
20140126,0.58,-0.16772985758399184
20140127,12.99,2.731595477182783
20140128,4.92,0.8462163110612783
20140129,4.14,0.6639863544844785
20140130,7.17,1.3718796473405082
20140131,1.23,-0.015871560436658754
20140201,2.28,0.2294379964936485
20140202,3.55,0.5261457463045917
20140203,12.23,2.554038083595132
20140204,12.16,2.5376841131331114
20140205,2.08,0.18271236660216145
20140206,0.14,-0.27052624334526343
20140207,0.04,-0.29388905829100703
20140208,0.01,-0.3008979027747301
20140209,0.06,-0.2892164953018583
20140210,3.73,0.56819881320693
20140211,1.75,0.10561507728120773
20140212,1.15,-0.034561812393253614
20140213,0.54,-0.17707498356228926
20140214,0.15,-0.2681899618506891
20140215,0.44,-0.2004377985080328
20140216,0.15,-0.2681899618506891
20140217,0.3,-0.23314573943207378
20140218,0.79,-0.11866794619793038
20140219,0.66,-0.149039605627397
20140220,0.0,-0.30323418426930443
20140221,0.15,-0.2681899618506891
20140222,3.25,0.456057301467361
20140223,3.36,0.4817563979076789
20140224,1.87,0.1336504552161
20140225,10.85,2.231631237343871
20140226,6.38,1.1873134092691342
20140227,8.51,1.6849413676134717
20140228,11.62,2.411524912426096
20140301,0.99,-0.07194231630644328
20140302,2.02,0.16869467763471532
20140303,4.5,0.7480924882891554
20140304,0.0,-0.30323418426930443
20140305,2.94,0.383632575135556
20140306,0.57,-0.17006613907856621
20140307,0.77,-0.12334050918707909
20140308,4.47,0.7410836438054322
20140309,4.13,0.6616500729899042
20140310,2.2,0.21074774453705375
20140311,1.34,0.009827536003659177
20140312,0.0,-0.30323418426930443
20140313,0.28,-0.23781830242122248
20140314,7.84,1.52841050747699
20140315,11.87,2.469931949790455
20140316,6.5,1.2153487872040265
20140317,8.73,1.7363395604941076
20140318,3.25,0.456057301467361
20140319,2.33,0.24111940396652035
20140320,0.02,-0.29856162128015573
20140321,0.06,-0.2892164953018583
20140322,1.5,0.04720803991684884
20140323,17.0,3.6684443565070994
20140324,29.51,6.591132506219617
20140325,2.23,0.21775658902077677
20140326,0.01,-0.3008979027747301
20140327,0.47,-0.19342895402430976
20140328,0.02,-0.29856162128015573
20140329,0.39,-0.21211920598090458
20140330,0.37,-0.2167917689700533
20140331,1.82,0.12196904774322823
20140401,1.49,0.044871758422274484
20140402,0.01,-0.3008979027747301
20140403,0.55,-0.17473870206771489
20140404,1.84,0.12664161073237692
20140405,10.28,2.0984631921531327
20140406,4.25,0.6896854509247965
20140407,1.47,0.04019919543312577
20140408,2.04,0.17336724062386402
20140409,0.18,-0.2611811173669661
20140410,0.0,-0.30323418426930443
20140411,5.4,0.9583578228008475
20140412,9.84,1.995666806391861
20140413,3.46,0.5051192128534224
20140414,3.35,0.47942011641310456
20140415,0.93,-0.08596000527388939
20140416,0.13,-0.27286252483983786
20140417,0.03,-0.29622533978558135
20140418,0.03,-0.29622533978558135
20140419,0.0,-0.30323418426930443
20140420,0.03,-0.29622533978558135
20140421,0.36,-0.21912805046462766
20140422,0.73,-0.13268563516537651
20140423,0.0,-0.30323418426930443
20140424,0.05,-0.29155277679643266
20140425,0.07,-0.28688021380728396
20140426,0.19,-0.2588448358723917
20140427,0.0,-0.30323418426930443
20140428,0.0,-0.30323418426930443
20140429,0.0,-0.30323418426930443
20140430,0.0,-0.30323418426930443
20140501,0.0,-0.30323418426930443
20140502,0.0,-0.30323418426930443
20140503,0.0,-0.30323418426930443
20140504,0.0,-0.30323418426930443
20140505,0.0,-0.30323418426930443
20140506,0.0,-0.30323418426930443
20140507,0.03,-0.29622533978558135
20140508,1.61,0.07290713635716677
20140509,0.0,-0.30323418426930443
20140510,0.25,-0.24482714690494556
20140511,0.0,-0.30323418426930443
20140512,0.0,-0.30323418426930443
20140513,0.0,-0.30323418426930443
20140514,0.0,-0.30323418426930443
20140515,0.0,-0.30323418426930443
20140516,0.0,-0.30323418426930443
20140517,0.0,-0.30323418426930443
20140518,0.06,-0.2892164953018583
20140519,0.0,-0.30323418426930443
20140520,0.0,-0.30323418426930443
20140521,0.0,-0.30323418426930443
20140522,0.0,-0.30323418426930443
20140523,0.0,-0.30323418426930443
20140524,0.0,-0.30323418426930443
20140525,0.0,-0.30323418426930443
20140526,0.0,-0.30323418426930443
20140527,0.0,-0.30323418426930443
20140528,0.0,-0.30323418426930443
20140529,0.0,-0.30323418426930443
20140530,0.0,-0.30323418426930443
20140531,0.0,-0.30323418426930443
20140601,0.0,-0.30323418426930443
20140602,0.0,-0.30323418426930443
20140603,0.0,-0.30323418426930443
20140604,0.0,-0.30323418426930443
20140605,0.0,-0.30323418426930443
20140606,0.0,-0.30323418426930443
20140607,0.0,-0.30323418426930443
20140608,0.0,-0.30323418426930443
20140609,0.0,-0.30323418426930443
20140610,0.0,-0.30323418426930443
20140611,0.0,-0.30323418426930443
20140612,0.0,-0.30323418426930443
20140613,0.0,-0.30323418426930443
20140614,0.0,-0.30323418426930443
20140615,0.0,-0.30323418426930443
20140616,0.0,-0.30323418426930443
20140617,0.0,-0.30323418426930443
20140618,0.0,-0.30323418426930443
20140619,0.0,-0.30323418426930443
20140620,0.0,-0.30323418426930443
20140621,0.0,-0.30323418426930443
20140622,0.0,-0.30323418426930443
20140623,0.0,-0.30323418426930443
20140624,0.0,-0.30323418426930443
20140625,0.0,-0.30323418426930443
20140626,0.0,-0.30323418426930443
20140627,0.0,-0.30323418426930443
20140628,0.0,-0.30323418426930443
20140629,0.0,-0.30323418426930443
20140630,0.0,-0.30323418426930443
20140701,0.0,-0.30323418426930443
20140702,0.0,-0.30323418426930443
20140703,0.0,-0.30323418426930443
20140704,0.0,-0.30323418426930443
20140705,0.0,-0.30323418426930443
20140706,0.0,-0.30323418426930443
20140707,0.0,-0.30323418426930443
20140708,0.0,-0.30323418426930443
20140709,0.0,-0.30323418426930443
20140710,0.0,-0.30323418426930443
20140711,0.0,-0.30323418426930443
20140712,0.0,-0.30323418426930443
20140713,0.0,-0.30323418426930443
20140714,0.0,-0.30323418426930443
20140715,0.0,-0.30323418426930443
20140716,0.0,-0.30323418426930443
20140717,0.0,-0.30323418426930443
20140718,0.0,-0.30323418426930443
20140719,0.0,-0.30323418426930443
20140720,0.0,-0.30323418426930443
20140721,0.0,-0.30323418426930443
20140722,0.0,-0.30323418426930443
20140723,0.0,-0.30323418426930443
20140724,0.0,-0.30323418426930443
20140725,0.0,-0.30323418426930443
20140726,0.0,-0.30323418426930443
20140727,0.0,-0.30323418426930443
20140728,0.0,-0.30323418426930443
20140729,0.0,-0.30323418426930443
20140730,0.0,-0.30323418426930443
20140731,0.0,-0.30323418426930443
20140801,0.0,-0.30323418426930443
20140802,0.0,-0.30323418426930443
20140803,0.0,-0.30323418426930443
20140804,0.0,-0.30323418426930443
20140805,0.0,-0.30323418426930443
20140806,0.0,-0.30323418426930443
20140807,0.0,-0.30323418426930443
20140808,0.0,-0.30323418426930443
20140809,0.0,-0.30323418426930443
20140810,0.0,-0.30323418426930443
20140811,0.0,-0.30323418426930443
20140812,0.0,-0.30323418426930443
20140813,0.0,-0.30323418426930443
20140814,0.0,-0.30323418426930443
20140815,0.05,-0.29155277679643266
20140816,0.0,-0.30323418426930443
20140817,0.01,-0.3008979027747301
20140818,0.01,-0.3008979027747301
20140819,0.0,-0.30323418426930443
20140820,0.0,-0.30323418426930443
